CustomerID,ItemID,Quantity,PurchaseDate,ItemName,ItemCategory,ItemSubcategory,UnitPrice,TotalPrice,PreferredItem,CustomerSegment,EmployeeID
Cust0328,Item0002,1,2023-07-15,Haircut (Men's),Service,Haircut,35.57,35.57,Haircut (Women's),Regular,Emp08
Cust0106,Item0024,2,2023-01-03,Conditioner (Volume),Product,Conditioner,32.55,65.1,Styling Mousse,New,
Cust0464,Item0011,1,2023-04-01,Hair Styling (Blowout),Service,Styling,115.38,115.38,Haircut (Women's),Regular,Emp05
Cust0200,Item0032,2,2023-01-23,Dry Shampoo,Product,Shampoo,22.08,44.16,Shampoo (Volume),New,
Cust0080,Item0008,1,2023-11-15,Hair Treatment (Deep Conditioning),Service,Treatment,40.33,40.33,Facial,Regular,Emp02
Cust0343,Item0014,1,2023-12-15,Hair Extensions (Installation),Service,Styling,89.6,89.6,Haircut (Men's),Regular,Emp10
Cust0293,Item0030,1,2023-12-01,Styling Gel,Product,Styling,32.2,32.2,Styling Gel,Regular,
Cust0378,Item0034,3,2023-01-06,Texturizing Spray,Product,Styling Products,40.02,120.06,Hair Serum,Occasional,
Cust0213,Item0033,2,2023-04-08,Heat Protectant Spray,Product,Styling Products,44.91,89.82,Heat Protectant Spray,Regular,
Cust0419,Item0029,3,2023-01-06,Hair Spray,Product,Styling Products,28.46,85.38,Heat Protectant Spray,Regular,
Cust0321,Item0002,1,2023-12-23,Haircut (Men's),Service,Haircut,45.72,45.72,Perm,Regular,Emp03
Cust0393,Item0008,1,2023-02-06,Hair Treatment (Deep Conditioning),Service,Treatment,39.53,39.53,Waxing (Eyebrows),Regular,Emp06
Cust0327,Item0006,1,2023-09-08,Highlights,Service,Coloring,122.34,122.34,Balayage,Regular,Emp09
Cust0035,Item0011,1,2023-03-27,Hair Styling (Blowout),Service,Styling,138.16,138.16,Haircut (Women's),Occasional,Emp02
Cust0484,Item0033,2,2023-10-02,Heat Protectant Spray,Product,Styling Products,35.5,71.0,Hair Spray,New,
Cust0147,Item0019,1,2023-05-14,Waxing (Legs),Service,Waxing,17.19,17.19,Hair Extensions (Removal),New,Emp05
Cust0056,Item0033,1,2023-02-14,Heat Protectant Spray,Product,Styling Products,43.37,43.37,Shampoo (Volume),Regular,
Cust0285,Item0027,1,2023-09-23,Hair Mask,Product,Treatment Products,54.39,54.39,Shampoo (Moisturizing),Occasional,
Cust0019,Item0004,1,2023-02-27,Hair Coloring (Full),Service,Coloring,158.9,158.9,Hair Treatment (Deep Conditioning),Occasional,Emp08
Cust0118,Item0013,1,2023-04-05,Relaxer,Service,Styling,143.74,143.74,Hair Treatment (Deep Conditioning),Occasional,Emp07
Cust0043,Item0023,1,2023-08-12,Shampoo (Color-Safe),Product,Shampoo,16.25,16.25,Conditioner (Color-Safe),New,
Cust0316,Item0005,1,2023-08-15,Hair Coloring (Roots),Service,Coloring,136.79,136.79,Haircut (Women's),Occasional,Emp03
Cust0306,Item0037,1,2023-04-18,Moisturizer,Product,Skincare,65.65,65.65,Hair Serum,Regular,
Cust0372,Item0019,1,2023-01-08,Waxing (Legs),Service,Waxing,33.79,33.79,Haircut (Children's),Regular,Emp02
Cust0486,Item0009,1,2023-03-31,Hair Treatment (Keratin),Service,Treatment,78.41,78.41,Hair Styling (Blowout),Regular,Emp03
Cust0180,Item0002,1,2023-07-20,Haircut (Men's),Service,Haircut,41.49,41.49,Perm,Regular,Emp04
Cust0195,Item0010,1,2023-09-16,Hair Styling (Updo),Service,Styling,53.79,53.79,Relaxer,Regular,Emp07
Cust0033,Item0007,1,2023-06-21,Balayage,Service,Coloring,185.04,185.04,Haircut (Children's),Regular,Emp01
Cust0337,Item0021,2,2023-02-05,Shampoo (Volume),Product,Shampoo,22.94,45.88,Makeup Remover,New,
Cust0432,Item0017,1,2023-05-28,Facial,Service,Facial,110.32,110.32,Haircut (Men's),Occasional,Emp02
Cust0286,Item0018,1,2023-06-12,Waxing (Eyebrows),Service,Waxing,33.76,33.76,Highlights,New,Emp09
Cust0030,Item0003,1,2023-07-29,Haircut (Children's),Service,Haircut,23.13,23.13,Waxing (Eyebrows),Regular,Emp07
Cust0266,Item0020,1,2023-03-28,Waxing (Bikini),Service,Waxing,54.8,54.8,Hair Treatment (Deep Conditioning),Regular,Emp04
Cust0371,Item0032,1,2023-03-15,Dry Shampoo,Product,Shampoo,30.82,30.82,Hair Spray,Regular,
Cust0462,Item0008,1,2023-01-04,Hair Treatment (Deep Conditioning),Service,Treatment,85.81,85.81,Hair Coloring (Full),Regular,Emp10
Cust0196,Item0002,1,2023-07-18,Haircut (Men's),Service,Haircut,51.02,51.02,Relaxer,New,Emp10
Cust0394,Item0008,1,2023-11-18,Hair Treatment (Deep Conditioning),Service,Treatment,95.53,95.53,Hair Extensions (Removal),Occasional,Emp05
Cust0019,Item0003,1,2023-01-11,Haircut (Children's),Service,Haircut,79.62,79.62,Hair Treatment (Deep Conditioning),Occasional,Emp06
Cust0333,Item0036,3,2023-11-27,Face Wash,Product,Skincare,47.52,142.56,Shampoo (Volume),New,
Cust0198,Item0020,1,2023-07-18,Waxing (Bikini),Service,Waxing,21.69,21.69,Hair Extensions (Installation),Regular,Emp05
Cust0231,Item0028,3,2023-09-09,Hair Serum,Product,Treatment Products,22.3,66.9,Styling Mousse,New,
Cust0314,Item0015,1,2023-09-03,Hair Extensions (Removal),Service,Styling,76.81,76.81,Hair Extensions (Installation),Regular,Emp02
Cust0471,Item0035,3,2023-07-04,Makeup Remover,Product,Makeup,24.82,74.46000000000001,Conditioner (Color-Safe),Occasional,
Cust0115,Item0006,1,2023-07-18,Highlights,Service,Coloring,92.94,92.94,Hair Styling (Blowout),New,Emp04
Cust0132,Item0032,3,2023-01-11,Dry Shampoo,Product,Shampoo,10.18,30.54,Sunscreen,Occasional,
Cust0222,Item0025,1,2023-08-24,Conditioner (Moisturizing),Product,Conditioner,33.65,33.65,Makeup Remover,Regular,
Cust0211,Item0038,1,2023-07-25,Sunscreen,Product,Skincare,52.8,52.8,Texturizing Spray,New,
Cust0065,Item0032,1,2023-07-27,Dry Shampoo,Product,Shampoo,38.31,38.31,Conditioner (Moisturizing),New,
Cust0216,Item0035,3,2023-08-20,Makeup Remover,Product,Makeup,34.16,102.47999999999999,Shampoo (Volume),Regular,
Cust0228,Item0035,2,2023-06-22,Makeup Remover,Product,Makeup,15.79,31.58,Moisturizer,New,
Cust0167,Item0005,1,2023-09-29,Hair Coloring (Roots),Service,Coloring,88.0,88.0,Waxing (Legs),New,Emp09
Cust0106,Item0007,1,2023-10-19,Balayage,Service,Coloring,118.54,118.54,Hair Coloring (Full),New,Emp05
Cust0100,Item0032,2,2023-10-08,Dry Shampoo,Product,Shampoo,12.51,25.02,Hair Spray,Regular,
Cust0442,Item0034,2,2023-11-26,Texturizing Spray,Product,Styling Products,42.14,84.28,Makeup Remover,Regular,
Cust0158,Item0005,1,2023-08-29,Hair Coloring (Roots),Service,Coloring,143.47,143.47,Hair Extensions (Installation),Occasional,Emp06
Cust0056,Item0015,1,2023-06-03,Hair Extensions (Removal),Service,Styling,89.43,89.43,Hair Styling (Blowout),Regular,Emp04
Cust0464,Item0034,1,2023-04-13,Texturizing Spray,Product,Styling Products,43.55,43.55,Face Wash,Regular,
Cust0112,Item0006,1,2023-12-04,Highlights,Service,Coloring,168.71,168.71,Hair Styling (Blowout),Regular,Emp02
Cust0197,Item0034,1,2023-08-15,Texturizing Spray,Product,Styling Products,24.43,24.43,Hair Mask,New,
Cust0013,Item0013,1,2023-10-18,Relaxer,Service,Styling,115.0,115.0,Makeup Application,Occasional,Emp06
Cust0342,Item0019,1,2023-03-21,Waxing (Legs),Service,Waxing,46.89,46.89,Waxing (Legs),Occasional,Emp07
Cust0329,Item0007,1,2023-03-19,Balayage,Service,Coloring,117.61,117.61,Haircut (Children's),Occasional,Emp04
Cust0211,Item0008,1,2023-03-08,Hair Treatment (Deep Conditioning),Service,Treatment,34.04,34.04,Hair Coloring (Full),New,Emp01
Cust0391,Item0031,3,2023-11-10,Styling Mousse,Product,Styling,28.95,86.85,Styling Gel,Regular,
Cust0272,Item0022,3,2023-02-19,Shampoo (Moisturizing),Product,Shampoo,27.86,83.58,Shampoo (Volume),New,
Cust0403,Item0001,1,2023-01-05,Haircut (Women's),Service,Haircut,47.8,47.8,Makeup Application,Occasional,Emp10
Cust0472,Item0022,2,2023-02-16,Shampoo (Moisturizing),Product,Shampoo,31.32,62.64,Hair Serum,Regular,
Cust0161,Item0032,1,2023-03-19,Dry Shampoo,Product,Shampoo,20.33,20.33,Conditioner (Moisturizing),Occasional,
Cust0491,Item0003,1,2023-07-05,Haircut (Children's),Service,Haircut,29.53,29.53,Hair Styling (Blowout),Regular,Emp04
Cust0320,Item0039,2,2023-09-01,Toner,Product,Skincare,61.78,123.56,Face Wash,Occasional,
Cust0174,Item0030,2,2023-02-21,Styling Gel,Product,Styling,33.47,66.94,Moisturizer,Occasional,
Cust0411,Item0005,1,2023-03-25,Hair Coloring (Roots),Service,Coloring,180.77,180.77,Waxing (Legs),Occasional,Emp01
Cust0213,Item0020,1,2023-07-29,Waxing (Bikini),Service,Waxing,22.06,22.06,Balayage,Regular,Emp08
Cust0082,Item0016,1,2023-12-25,Makeup Application,Service,Makeup,104.69,104.69,Hair Extensions (Installation),Regular,Emp10
Cust0144,Item0008,1,2023-02-28,Hair Treatment (Deep Conditioning),Service,Treatment,48.18,48.18,Hair Coloring (Roots),Regular,Emp07
Cust0340,Item0035,1,2023-01-21,Makeup Remover,Product,Makeup,43.8,43.8,Heat Protectant Spray,New,
Cust0070,Item0036,2,2023-09-02,Face Wash,Product,Skincare,41.23,82.46,Conditioner (Color-Safe),New,
Cust0088,Item0039,3,2023-07-05,Toner,Product,Skincare,62.32,186.96,Toner,Regular,
Cust0477,Item0019,1,2023-04-04,Waxing (Legs),Service,Waxing,47.48,47.48,Makeup Application,Occasional,Emp09
Cust0230,Item0036,3,2023-10-18,Face Wash,Product,Skincare,22.16,66.48,Styling Mousse,Regular,
Cust0177,Item0023,2,2023-02-05,Shampoo (Color-Safe),Product,Shampoo,31.86,63.72,Shampoo (Color-Safe),Regular,
Cust0091,Item0010,1,2023-12-13,Hair Styling (Updo),Service,Styling,59.83,59.83,Highlights,Regular,Emp06
Cust0202,Item0024,3,2023-04-11,Conditioner (Volume),Product,Conditioner,31.18,93.53999999999999,Conditioner (Moisturizing),Regular,
Cust0493,Item0010,1,2023-12-31,Hair Styling (Updo),Service,Styling,59.3,59.3,Relaxer,Occasional,Emp10
Cust0406,Item0023,2,2023-11-05,Shampoo (Color-Safe),Product,Shampoo,29.3,58.6,Moisturizer,Occasional,
Cust0410,Item0020,1,2023-10-30,Waxing (Bikini),Service,Waxing,34.11,34.11,Hair Coloring (Full),Occasional,Emp01
Cust0214,Item0032,2,2023-04-09,Dry Shampoo,Product,Shampoo,13.19,26.38,Heat Protectant Spray,Regular,
Cust0263,Item0017,1,2023-01-13,Facial,Service,Facial,76.0,76.0,Hair Styling (Updo),Regular,Emp10
Cust0251,Item0006,1,2023-01-27,Highlights,Service,Coloring,125.07,125.07,Makeup Application,Regular,Emp07
Cust0333,Item0010,1,2023-05-15,Hair Styling (Updo),Service,Styling,80.81,80.81,Hair Extensions (Installation),New,Emp05
Cust0230,Item0031,1,2023-05-20,Styling Mousse,Product,Styling,45.48,45.48,Styling Mousse,Regular,
Cust0384,Item0035,3,2023-02-11,Makeup Remover,Product,Makeup,27.04,81.12,Styling Gel,Regular,
Cust0171,Item0005,1,2023-11-16,Hair Coloring (Roots),Service,Coloring,76.9,76.9,Hair Treatment (Deep Conditioning),Occasional,Emp06
Cust0006,Item0021,2,2023-07-14,Shampoo (Volume),Product,Shampoo,24.75,49.5,Shampoo (Volume),Regular,
Cust0103,Item0033,2,2023-01-19,Heat Protectant Spray,Product,Styling Products,27.69,55.38,Shampoo (Moisturizing),New,
Cust0356,Item0013,1,2023-06-21,Relaxer,Service,Styling,46.29,46.29,Waxing (Legs),New,Emp10
Cust0188,Item0034,2,2023-12-29,Texturizing Spray,Product,Styling Products,23.84,47.68,Heat Protectant Spray,New,
Cust0176,Item0012,1,2023-05-14,Perm,Service,Styling,107.85,107.85,Waxing (Eyebrows),Occasional,Emp09
Cust0283,Item0010,1,2023-05-17,Hair Styling (Updo),Service,Styling,99.75,99.75,Hair Styling (Blowout),Occasional,Emp08
Cust0043,Item0023,3,2023-06-13,Shampoo (Color-Safe),Product,Shampoo,13.42,40.26,Conditioner (Color-Safe),New,
Cust0442,Item0004,1,2023-01-12,Hair Coloring (Full),Service,Coloring,97.55,97.55,Waxing (Bikini),Regular,Emp03
Cust0416,Item0004,1,2023-05-05,Hair Coloring (Full),Service,Coloring,137.35,137.35,Perm,Regular,Emp05
Cust0039,Item0003,1,2023-03-20,Haircut (Children's),Service,Haircut,54.63,54.63,Relaxer,New,Emp01
Cust0293,Item0023,1,2023-01-05,Shampoo (Color-Safe),Product,Shampoo,16.98,16.98,Styling Gel,Regular,
Cust0371,Item0011,1,2023-11-13,Hair Styling (Blowout),Service,Styling,81.23,81.23,Waxing (Legs),Regular,Emp09
Cust0037,Item0015,1,2023-11-20,Hair Extensions (Removal),Service,Styling,143.4,143.4,Waxing (Legs),New,Emp10
Cust0448,Item0004,1,2023-11-10,Hair Coloring (Full),Service,Coloring,176.98,176.98,Makeup Application,New,Emp10
Cust0063,Item0005,1,2023-04-13,Hair Coloring (Roots),Service,Coloring,193.75,193.75,Hair Extensions (Installation),New,Emp03
Cust0471,Item0023,1,2023-02-16,Shampoo (Color-Safe),Product,Shampoo,10.24,10.24,Conditioner (Color-Safe),Occasional,
Cust0368,Item0021,2,2023-12-18,Shampoo (Volume),Product,Shampoo,27.54,55.08,Conditioner (Moisturizing),Occasional,
Cust0120,Item0003,1,2023-07-18,Haircut (Children's),Service,Haircut,68.39,68.39,Hair Coloring (Full),New,Emp02
Cust0165,Item0007,1,2023-09-01,Balayage,Service,Coloring,86.21,86.21,Hair Treatment (Deep Conditioning),Occasional,Emp08
Cust0419,Item0016,1,2023-11-06,Makeup Application,Service,Makeup,112.89,112.89,Hair Treatment (Deep Conditioning),Regular,Emp08
Cust0362,Item0010,1,2023-12-13,Hair Styling (Updo),Service,Styling,122.16,122.16,Balayage,Occasional,Emp04
Cust0304,Item0022,2,2023-04-05,Shampoo (Moisturizing),Product,Shampoo,39.85,79.7,Sunscreen,New,
Cust0260,Item0006,1,2023-04-12,Highlights,Service,Coloring,197.75,197.75,Hair Styling (Updo),Regular,Emp06
Cust0135,Item0018,1,2023-10-22,Waxing (Eyebrows),Service,Waxing,49.74,49.74,Makeup Application,Occasional,Emp02
Cust0499,Item0004,1,2023-12-26,Hair Coloring (Full),Service,Coloring,61.95,61.95,Waxing (Bikini),Regular,Emp07
Cust0390,Item0006,1,2023-06-14,Highlights,Service,Coloring,199.56,199.56,Waxing (Bikini),Occasional,Emp07
Cust0388,Item0026,2,2023-11-22,Conditioner (Color-Safe),Product,Conditioner,36.71,73.42,Dry Shampoo,Regular,
Cust0429,Item0020,1,2023-07-31,Waxing (Bikini),Service,Waxing,19.22,19.22,Relaxer,New,Emp09
Cust0260,Item0007,1,2023-08-07,Balayage,Service,Coloring,115.65,115.65,Hair Styling (Updo),Regular,Emp02
Cust0129,Item0028,3,2023-01-04,Hair Serum,Product,Treatment Products,39.82,119.46000000000001,Conditioner (Volume),Occasional,
Cust0336,Item0029,2,2023-03-24,Hair Spray,Product,Styling Products,17.32,34.64,Shampoo (Moisturizing),Regular,
Cust0034,Item0016,1,2023-06-26,Makeup Application,Service,Makeup,79.56,79.56,Waxing (Eyebrows),New,Emp02
Cust0463,Item0034,1,2023-12-12,Texturizing Spray,Product,Styling Products,15.76,15.76,Hair Serum,Regular,
Cust0392,Item0035,1,2023-12-12,Makeup Remover,Product,Makeup,12.86,12.86,Shampoo (Color-Safe),New,
Cust0046,Item0012,1,2023-12-24,Perm,Service,Styling,91.1,91.1,Waxing (Eyebrows),Occasional,Emp04
Cust0349,Item0003,1,2023-10-19,Haircut (Children's),Service,Haircut,73.22,73.22,Haircut (Children's),Occasional,Emp04
Cust0135,Item0031,2,2023-07-03,Styling Mousse,Product,Styling,10.77,21.54,Hair Spray,Occasional,
Cust0381,Item0032,2,2023-06-03,Dry Shampoo,Product,Shampoo,16.48,32.96,Makeup Remover,Regular,
Cust0391,Item0018,1,2023-04-08,Waxing (Eyebrows),Service,Waxing,59.89,59.89,Makeup Application,Regular,Emp10
Cust0117,Item0002,1,2023-12-20,Haircut (Men's),Service,Haircut,44.0,44.0,Relaxer,Occasional,Emp08
Cust0181,Item0015,1,2023-06-16,Hair Extensions (Removal),Service,Styling,61.34,61.34,Makeup Application,Occasional,Emp04
Cust0473,Item0033,2,2023-08-26,Heat Protectant Spray,Product,Styling Products,41.61,83.22,Face Wash,Occasional,
Cust0232,Item0013,1,2023-08-03,Relaxer,Service,Styling,44.33,44.33,Perm,Occasional,Emp07
Cust0487,Item0005,1,2023-06-12,Hair Coloring (Roots),Service,Coloring,107.94,107.94,Hair Styling (Blowout),Regular,Emp08
Cust0196,Item0025,2,2023-07-07,Conditioner (Moisturizing),Product,Conditioner,10.32,20.64,Heat Protectant Spray,New,
Cust0008,Item0006,1,2023-03-19,Highlights,Service,Coloring,64.61,64.61,Waxing (Bikini),Regular,Emp01
Cust0304,Item0027,1,2023-01-09,Hair Mask,Product,Treatment Products,43.33,43.33,Sunscreen,New,
Cust0201,Item0009,1,2023-06-22,Hair Treatment (Keratin),Service,Treatment,44.61,44.61,Haircut (Men's),Occasional,Emp08
Cust0102,Item0013,1,2023-03-23,Relaxer,Service,Styling,85.46,85.46,Balayage,Occasional,Emp03
Cust0156,Item0038,2,2023-04-27,Sunscreen,Product,Skincare,40.24,80.48,Face Wash,Occasional,
Cust0098,Item0016,1,2023-08-10,Makeup Application,Service,Makeup,67.77,67.77,Hair Styling (Updo),Regular,Emp02
Cust0223,Item0026,2,2023-12-07,Conditioner (Color-Safe),Product,Conditioner,18.39,36.78,Moisturizer,New,
Cust0031,Item0004,1,2023-02-04,Hair Coloring (Full),Service,Coloring,140.86,140.86,Hair Coloring (Roots),Occasional,Emp08
Cust0488,Item0016,1,2023-11-08,Makeup Application,Service,Makeup,109.7,109.7,Haircut (Children's),Regular,Emp04
Cust0149,Item0017,1,2023-09-11,Facial,Service,Facial,139.04,139.04,Hair Styling (Updo),Occasional,Emp05
Cust0412,Item0016,1,2023-01-07,Makeup Application,Service,Makeup,80.84,80.84,Highlights,New,Emp01
Cust0490,Item0006,1,2023-06-23,Highlights,Service,Coloring,138.85,138.85,Hair Treatment (Keratin),Occasional,Emp03
Cust0323,Item0020,1,2023-08-08,Waxing (Bikini),Service,Waxing,49.13,49.13,Perm,Occasional,Emp05
Cust0314,Item0005,1,2023-09-29,Hair Coloring (Roots),Service,Coloring,120.65,120.65,Hair Extensions (Installation),Regular,Emp03
Cust0145,Item0012,1,2023-12-19,Perm,Service,Styling,66.58,66.58,Balayage,Occasional,Emp03
Cust0443,Item0019,1,2023-08-31,Waxing (Legs),Service,Waxing,37.76,37.76,Waxing (Legs),Regular,Emp03
Cust0033,Item0012,1,2023-08-02,Perm,Service,Styling,99.39,99.39,Haircut (Children's),Regular,Emp05
Cust0127,Item0011,1,2023-12-19,Hair Styling (Blowout),Service,Styling,145.37,145.37,Highlights,Occasional,Emp02
Cust0120,Item0031,3,2023-09-01,Styling Mousse,Product,Styling,11.3,33.900000000000006,Heat Protectant Spray,New,
Cust0403,Item0011,1,2023-10-23,Hair Styling (Blowout),Service,Styling,83.75,83.75,Makeup Application,Occasional,Emp10
Cust0407,Item0007,1,2023-03-07,Balayage,Service,Coloring,190.15,190.15,Hair Treatment (Keratin),Regular,Emp09
Cust0495,Item0019,1,2023-04-28,Waxing (Legs),Service,Waxing,23.01,23.01,Hair Extensions (Removal),Occasional,Emp04
Cust0363,Item0008,1,2023-05-08,Hair Treatment (Deep Conditioning),Service,Treatment,40.94,40.94,Hair Coloring (Full),Regular,Emp01
Cust0251,Item0001,1,2023-06-10,Haircut (Women's),Service,Haircut,40.99,40.99,Makeup Application,Regular,Emp07
Cust0262,Item0033,1,2023-11-16,Heat Protectant Spray,Product,Styling Products,36.86,36.86,Conditioner (Moisturizing),Occasional,
Cust0165,Item0016,1,2023-08-25,Makeup Application,Service,Makeup,107.23,107.23,Hair Treatment (Deep Conditioning),Occasional,Emp04
Cust0309,Item0029,1,2023-08-19,Hair Spray,Product,Styling Products,31.5,31.5,Shampoo (Color-Safe),Regular,
Cust0200,Item0029,3,2023-03-15,Hair Spray,Product,Styling Products,18.26,54.78,Shampoo (Volume),New,
Cust0187,Item0022,2,2023-05-07,Shampoo (Moisturizing),Product,Shampoo,28.11,56.22,Hair Spray,Regular,
Cust0115,Item0011,1,2023-07-02,Hair Styling (Blowout),Service,Styling,121.2,121.2,Hair Styling (Blowout),New,Emp03
Cust0423,Item0018,1,2023-03-16,Waxing (Eyebrows),Service,Waxing,21.24,21.24,Waxing (Bikini),Occasional,Emp04
Cust0402,Item0011,1,2023-09-06,Hair Styling (Blowout),Service,Styling,90.82,90.82,Hair Treatment (Deep Conditioning),Regular,Emp07
Cust0161,Item0018,1,2023-04-13,Waxing (Eyebrows),Service,Waxing,17.9,17.9,Hair Extensions (Installation),Occasional,Emp06
Cust0422,Item0027,3,2023-11-06,Hair Mask,Product,Treatment Products,50.32,150.96,Makeup Remover,Regular,
Cust0062,Item0002,1,2023-04-10,Haircut (Men's),Service,Haircut,30.81,30.81,Hair Styling (Updo),Occasional,Emp05
Cust0269,Item0030,1,2023-07-12,Styling Gel,Product,Styling,44.45,44.45,Toner,Regular,
Cust0217,Item0021,2,2023-05-14,Shampoo (Volume),Product,Shampoo,14.8,29.6,Conditioner (Volume),Regular,
Cust0105,Item0001,1,2023-01-15,Haircut (Women's),Service,Haircut,54.36,54.36,Relaxer,Regular,Emp01
Cust0334,Item0014,1,2023-02-10,Hair Extensions (Installation),Service,Styling,130.45,130.45,Makeup Application,Occasional,Emp02
Cust0189,Item0005,1,2023-08-17,Hair Coloring (Roots),Service,Coloring,91.11,91.11,Haircut (Men's),Regular,Emp09
Cust0321,Item0006,1,2023-11-01,Highlights,Service,Coloring,151.31,151.31,Perm,Regular,Emp02
Cust0228,Item0024,2,2023-08-22,Conditioner (Volume),Product,Conditioner,18.95,37.9,Moisturizer,New,
Cust0142,Item0020,1,2023-08-21,Waxing (Bikini),Service,Waxing,48.62,48.62,Haircut (Men's),Regular,Emp05
Cust0146,Item0005,1,2023-06-15,Hair Coloring (Roots),Service,Coloring,174.39,174.39,Haircut (Children's),Occasional,Emp05
Cust0490,Item0002,1,2023-06-17,Haircut (Men's),Service,Haircut,23.57,23.57,Hair Treatment (Keratin),Occasional,Emp05
Cust0283,Item0005,1,2023-06-11,Hair Coloring (Roots),Service,Coloring,176.26,176.26,Hair Styling (Blowout),Occasional,Emp03
Cust0426,Item0038,1,2023-11-18,Sunscreen,Product,Skincare,54.52,54.52,Moisturizer,Regular,
Cust0223,Item0013,1,2023-04-02,Relaxer,Service,Styling,89.78,89.78,Perm,New,Emp05
Cust0168,Item0002,1,2023-11-26,Haircut (Men's),Service,Haircut,58.75,58.75,Relaxer,Occasional,Emp09
Cust0145,Item0019,1,2023-01-21,Waxing (Legs),Service,Waxing,51.2,51.2,Balayage,Occasional,Emp05
Cust0453,Item0005,1,2023-09-12,Hair Coloring (Roots),Service,Coloring,123.51,123.51,Waxing (Eyebrows),Regular,Emp03
Cust0033,Item0025,1,2023-02-22,Conditioner (Moisturizing),Product,Conditioner,14.99,14.99,Shampoo (Volume),Regular,
Cust0268,Item0008,1,2023-02-17,Hair Treatment (Deep Conditioning),Service,Treatment,75.12,75.12,Haircut (Children's),Regular,Emp01
Cust0387,Item0012,1,2023-06-23,Perm,Service,Styling,79.15,79.15,Hair Treatment (Deep Conditioning),Occasional,Emp03
Cust0042,Item0003,1,2023-09-10,Haircut (Children's),Service,Haircut,32.32,32.32,Hair Treatment (Deep Conditioning),Occasional,Emp05
Cust0206,Item0017,1,2023-08-02,Facial,Service,Facial,109.14,109.14,Hair Treatment (Keratin),Regular,Emp04
Cust0329,Item0025,3,2023-02-15,Conditioner (Moisturizing),Product,Conditioner,28.7,86.1,Dry Shampoo,Occasional,
Cust0417,Item0006,1,2023-03-01,Highlights,Service,Coloring,147.72,147.72,Hair Extensions (Installation),New,Emp06
Cust0391,Item0029,1,2023-05-03,Hair Spray,Product,Styling Products,26.21,26.21,Styling Gel,Regular,
Cust0029,Item0018,1,2023-01-13,Waxing (Eyebrows),Service,Waxing,32.63,32.63,Waxing (Bikini),Regular,Emp01
Cust0027,Item0008,1,2023-09-03,Hair Treatment (Deep Conditioning),Service,Treatment,30.04,30.04,Haircut (Women's),Regular,Emp10
Cust0022,Item0008,1,2023-03-20,Hair Treatment (Deep Conditioning),Service,Treatment,90.14,90.14,Hair Styling (Blowout),Regular,Emp05
Cust0489,Item0037,2,2023-06-15,Moisturizer,Product,Skincare,38.92,77.84,Hair Spray,Regular,
Cust0199,Item0033,1,2023-09-19,Heat Protectant Spray,Product,Styling Products,39.48,39.48,Hair Serum,Occasional,
Cust0392,Item0001,1,2023-12-09,Haircut (Women's),Service,Haircut,45.12,45.12,Hair Treatment (Keratin),New,Emp08
Cust0366,Item0018,1,2023-02-04,Waxing (Eyebrows),Service,Waxing,34.76,34.76,Waxing (Legs),Occasional,Emp07
Cust0021,Item0002,1,2023-04-17,Haircut (Men's),Service,Haircut,41.8,41.8,Hair Styling (Updo),Regular,Emp06
Cust0118,Item0001,1,2023-06-28,Haircut (Women's),Service,Haircut,44.77,44.77,Hair Treatment (Deep Conditioning),Occasional,Emp02
Cust0360,Item0012,1,2023-09-18,Perm,Service,Styling,135.81,135.81,Hair Treatment (Keratin),Regular,Emp02
Cust0461,Item0033,1,2023-03-19,Heat Protectant Spray,Product,Styling Products,20.09,20.09,Makeup Remover,Regular,
Cust0275,Item0020,1,2023-05-25,Waxing (Bikini),Service,Waxing,37.28,37.28,Waxing (Bikini),New,Emp09
Cust0137,Item0017,1,2023-07-18,Facial,Service,Facial,123.21,123.21,Hair Treatment (Keratin),New,Emp07
Cust0082,Item0029,2,2023-04-11,Hair Spray,Product,Styling Products,42.67,85.34,Styling Gel,Regular,
Cust0168,Item0033,1,2023-11-30,Heat Protectant Spray,Product,Styling Products,31.95,31.95,Shampoo (Moisturizing),Occasional,
Cust0147,Item0015,1,2023-11-05,Hair Extensions (Removal),Service,Styling,132.66,132.66,Hair Extensions (Removal),New,Emp02
Cust0496,Item0017,1,2023-07-27,Facial,Service,Facial,83.74,83.74,Hair Styling (Blowout),Occasional,Emp06
Cust0105,Item0002,1,2023-07-18,Haircut (Men's),Service,Haircut,22.79,22.79,Relaxer,Regular,Emp07
Cust0412,Item0007,1,2023-04-13,Balayage,Service,Coloring,86.06,86.06,Highlights,New,Emp05
Cust0389,Item0010,1,2023-12-20,Hair Styling (Updo),Service,Styling,48.55,48.55,Hair Styling (Blowout),Regular,Emp01
Cust0346,Item0019,1,2023-06-05,Waxing (Legs),Service,Waxing,28.57,28.57,Highlights,New,Emp10
Cust0185,Item0008,1,2023-10-18,Hair Treatment (Deep Conditioning),Service,Treatment,87.77,87.77,Balayage,Regular,Emp10
Cust0456,Item0029,1,2023-09-19,Hair Spray,Product,Styling Products,23.98,23.98,Shampoo (Volume),Regular,
Cust0013,Item0007,1,2023-04-03,Balayage,Service,Coloring,173.94,173.94,Makeup Application,Occasional,Emp05
Cust0441,Item0016,1,2023-07-18,Makeup Application,Service,Makeup,93.38,93.38,Relaxer,Occasional,Emp02
